l30_4,county,state,Total00,hud_units00,units00,pop2011_13,state_flag,Units_No_Assist_00,Gap_00,Gap_00_No_Assist,per100,per100_No_Assist,state_total00,state_units00,state_hud_units00,State_Units_No_Assist_00,State_Gap_00,State_Gap_00_No_Assist,State_per100,State_per100_No_Assist,MinEli,MaxEli,min_max_same
14700,29183,29,2647,576,660,368984,0,84,1987,2563,24.93388742,3.173403853,,,,,,,,,,,
11200,29185,29,,,,,1,,,,,,12746.51873,6877.361254,2581,4296.361254,5869.157479,8450.157479,53.95482012,33.70615416,11200,11450,
11200,29186,29,,,,,1,,,,,,12746.51873,6877.361254,2581,4296.361254,5869.157479,8450.157479,53.95482012,33.70615416,11200,11450,
11450,29187,29,1080.458859,274,468.7547531,65881,0,194.7547531,611.7041061,885.7041061,43.384785,18.02518915,,,,,,,,,,,
14700,29189,29,16638.42864,3679,4607.418441,1000363,0,928.418441,12031.0102,15710.0102,27.69142772,5.579964677,,,,,,,,,,,
11200,29195,29,359.0994404,122,172.6784331,23333,0,50.67843306,186.4210073,308.4210073,48.08652246,14.11264607,,,,,,,,,,,
11200,29197,29,,,,,1,,,,,,12746.51873,6877.361254,2581,4296.361254,5869.157479,8450.157479,53.95482012,33.70615416,11200,11450,
11200,29199,29,,,,,1,,,,,,12746.51873,6877.361254,2581,4296.361254,5869.157479,8450.157479,53.95482012,33.70615416,11200,11450,
11200,29201,29,1458.214848,362,908.7724941,39215,0,546.7724941,549.4423538,911.4423538,62.32089156,37.49601747,,,,,,,,,,,
11200,29203,29,,,,,1,,,,,,12746.51873,6877.361254,2581,4296.361254,5869.157479,8450.157479,53.95482012,33.70615416,11200,11450,
11200,29205,29,,,,,1,,,,,,12746.51873,6877.361254,2581,4296.361254,5869.157479,8450.157479,53.95482012,33.70615416,11200,11450,
11200,29207,29,800.9255319,198,459.9929078,29823,0,261.9929078,340.9326241,538.9326241,57.43266877,32.71126932,,,,,,,,,,,
11200,29209,29,457.1559633,30,212.3807339,31607,0,182.3807339,244.7752294,274.7752294,46.45695364,39.89464178,,,,,,,,,,,
11200,29211,29,,,,,1,,,,,,12746.51873,6877.361254,2581,4296.361254,5869.157479,8450.157479,53.95482012,33.70615416,11200,11450,
11250,29213,29,948.6437974,100,440.7110092,53114,0,340.7110092,507.9327882,607.9327882,46.45695364,35.91558919,,,,,,,,,,,
11200,29215,29,607.6967018,142,386.716083,25778,0,244.716083,220.9806188,362.9806188,63.63636364,40.26944399,,,,,,,,,,,
11200,29217,29,626.9429484,102,304.3696942,20911,0,202.3696942,322.5732542,424.5732542,48.54822835,32.27880539,,,,,,,,,,,
14700,29219,29,269.9183674,60,113.6802721,32812,0,53.68027211,156.2380952,216.2380952,42.11653813,19.88759514,,,,,,,,,,,
11200,29221,29,353.9701341,131,138.6970387,25131,0,7.69703872,215.2730954,346.2730954,39.18326021,2.174488178,,,,,,,,,,,
11200,29223,29,,,,,1,,,,,,12746.51873,6877.361254,2581,4296.361254,5869.157479,8450.157479,53.95482012,33.70615416,11200,11450,
12650,29225,29,294.7626052,82,143.9576219,36363,0,61.95762191,150.8049833,232.8049833,48.83849558,21.01949868,,,,,,,,,,,
11200,29227,29,,,,,1,,,,,,12746.51873,6877.361254,2581,4296.361254,5869.157479,8450.157479,53.95482012,33.70615416,11200,11450,
11200,29229,29,,,,,1,,,,,,12746.51873,6877.361254,2581,4296.361254,5869.157479,8450.157479,53.95482012,33.70615416,11200,11450,
14700,29510,29,26148.57136,5801,11395.58156,318892,0,5594.581559,14752.9898,20553.9898,43.58013064,21.39536223,,,,,,,,,,,
11350,30001,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
11350,30003,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
11350,30005,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
11350,30007,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
11350,30009,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
11350,30011,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
12000,30013,30,2770.041434,574,1630.087912,81975,0,1056.087912,1139.953522,1713.953522,58.84705882,38.12534712,,,,,,,,,,,
11350,30015,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
11400,30017,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
11350,30019,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
12000,30021,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
11400,30023,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
11600,30025,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
11350,30027,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
11750,30029,30,1807.971815,205,751.5308478,91960,0,546.5308478,1056.440968,1261.440968,41.56761966,30.22894733,,,,,,,,,,,
13100,30031,30,1906.869633,134,552.2587822,92907,0,418.2587822,1354.610851,1488.610851,28.96153846,21.93431449,,,,,,,,,,,
11350,30033,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
11350,30035,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
11350,30037,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
11350,30039,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
13100,30041,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
13100,30043,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
11350,30045,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
11350,30047,30,686.7114958,49,285.4496227,29024,0,236.4496227,401.2618731,450.2618731,41.56761966,34.43216317,,,,,,,,,,,
14200,30049,30,1854.871905,414,862.7192681,64819,0,448.7192681,992.1526372,1406.152637,46.51098901,24.19138846,,,,,,,,,,,
11950,30051,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
11350,30053,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
11350,30055,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
11350,30057,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
11350,30059,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
11350,30061,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
12800,30063,30,3083.976833,430,731.5911154,111024,0,301.5911154,2352.385718,2782.385718,23.72232851,9.779292508,,,,,,,,,,,
11350,30065,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
11350,30067,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
11350,30069,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
11350,30071,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
11650,30073,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
11350,30075,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
11350,30077,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
11350,30079,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
11350,30081,30,519.093862,42,123.1411512,40612,0,81.14115118,395.9527108,437.9527108,23.7223285,15.63130623,,,,,,,,,,,
11350,30083,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
11350,30085,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
13100,30087,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
11350,30089,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
11350,30091,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
12250,30093,30,1160.568353,266,539.7918192,34457,0,273.7918192,620.7765339,886.7765339,46.51098901,23.59118431,,,,,,,,,,,
12950,30095,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
12250,30097,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
11350,30099,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
12850,30101,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
11350,30103,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
11350,30105,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
11350,30107,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
11350,30109,30,,,,,1,,,,,,6448.894668,3761.429482,740,3021.429482,2687.465187,3427.465187,58.32673155,46.8518969,11350,13100,
14200,30111,30,4076,814,1858,151974,0,1044,2218,3032,45.58390579,25.61334642,,,,,,,,,,,
12800,31001,31,712.8220098,311,407.1506071,31405,0,96.15060708,305.6714027,616.6714027,57.11813068,13.4887259,,,,,,,,,,,
12800,31003,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31005,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31007,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31009,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31011,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31013,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31015,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31017,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
13400,31019,31,1201.170757,288,686.0862826,47428,0,398.0862826,515.0844743,803.0844743,57.11813068,33.14152299,,,,,,,,,,,
12800,31021,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31023,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
16850,31025,31,341.8677494,49,209.2169374,25247,0,160.2169374,132.6508121,181.6508121,61.19820829,46.86518036,,,,,,,,,,,
12800,31027,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31029,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31031,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31033,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31035,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31037,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31039,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31041,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
14450,31043,31,500.8268204,188,313.3952594,20882,0,125.3952594,187.431561,375.431561,62.57557436,25.03764861,,,,,,,,,,,
12800,31045,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31047,31,451.8910615,139,320.2597765,24237,0,181.2597765,131.6312849,270.6312849,70.8710138,40.1113879,,,,,,,,,,,
12800,31049,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31051,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31053,31,959.3016241,178,587.075406,36690,0,409.075406,372.2262181,550.2262181,61.19820829,42.6430432,,,,,,,,,,,
16850,31055,31,14144,3716,5394,531000,0,1678,8750,12466,38.13631222,11.86368778,,,,,,,,,,,
12800,31057,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31059,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31061,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31063,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31065,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31067,31,513.1330049,78,289.6271552,21873,0,211.6271552,223.5058498,301.5058498,56.44290124,41.24216395,,,,,,,,,,,
12800,31069,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31071,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31073,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31075,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31077,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
14450,31079,31,1710.329187,417,975.0743222,60140,0,558.0743222,735.2548644,1152.254864,57.0109152,32.62964385,,,,,,,,,,,
12800,31081,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31083,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31085,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31087,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31089,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31091,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31093,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31095,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31097,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31099,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31101,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31103,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31105,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31107,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
15300,31109,31,8880,698,2124,293380,0,1426,6756,7454,23.91891892,16.05855856,,,,,,,,,,,
12800,31111,31,917.7203212,245,650.3976955,36031,0,405.3976955,267.3226257,512.3226257,70.8710138,44.17442724,,,,,,,,,,,
12800,31113,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31115,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31117,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31119,31,994.5897929,198,622.3702755,35138,0,424.3702755,372.2195174,570.2195174,62.57557437,42.66786956,,,,,,,,,,,
12800,31121,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31123,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31125,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31127,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31129,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31131,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31133,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31135,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31137,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31139,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31141,31,608.9036942,120,381.024984,32489,0,261.024984,227.8787102,347.8787102,62.57557436,42.86802436,,,,,,,,,,,
12800,31143,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31145,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31147,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31149,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31151,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
16850,31153,31,1187.4099,410,601.1024749,165919,0,191.1024749,586.3074246,996.3074246,50.62299676,16.09406111,,,,,,,,,,,
12800,31155,31,221.0054138,37,135.2513534,20874,0,98.25135345,85.75406033,122.7540603,61.19820829,44.45653695,,,,,,,,,,,
12800,31157,31,1189.468301,232,910.0507185,36892,0,678.0507185,279.4175824,511.4175824,76.50903499,57.00452193,,,,,,,,,,,
12800,31159,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31161,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31163,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31165,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31167,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31169,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31171,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31173,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31175,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
16850,31177,31,242.4153132,44,148.3538283,20258,0,104.3538283,94.06148492,138.0614849,61.19820829,43.04753975,,,,,,,,,,,
12800,31179,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31181,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31183,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
12800,31185,31,,,,,1,,,,,,6494.145051,4134.562924,1082,3052.562924,2359.582127,3441.582127,63.66600825,47.00484667,12800,12800,1
16050,32001,32,680.5773763,66,550.5367897,24333,0,484.5367897,130.0405865,196.0405865,80.89260809,71.19495984,,,,,,,,,,,
16050,32003,32,35284,5054,6587,1997371,0,1533,28697,33751,18.66851831,4.344745494,,,,,,,,,,,
17500,32005,32,792.6299198,63,233.7423469,47057,0,170.7423469,558.8875729,621.8875729,29.48946805,21.54124424,,,,,,,,,,,
17550,32007,32,1075.781618,58,870.2278083,50904,0,812.2278083,205.5538099,263.5538099,80.89260809,75.50117929,,,,,,,,,,,
16050,32009,32,,,,,1,,,,,,993.9855265,783.8595135,66,717.8595135,210.126013,276.126013,78.86025426,72.22031854,16050,17150,
17150,32011,32,,,,,1,,,,,,993.9855265,783.8595135,66,717.8595135,210.126013,276.126013,78.86025426,72.22031854,16050,17150,
16700,32013,32,,,,,1,,,,,,993.9855265,783.8595135,66,717.8595135,210.126013,276.126013,78.86025426,72.22031854,16050,17150,
16350,32015,32,,,,,1,,,,,,993.9855265,783.8595135,66,717.8595135,210.126013,276.126013,78.86025426,72.22031854,16050,17150,
16050,32017,32,,,,,1,,,,,,993.9855265,783.8595135,66,717.8595135,210.126013,276.126013,78.86025426,72.22031854,16050,17150,
16050,32019,32,465.9826895,52,137.4158163,51450,0,85.41581632,328.5668732,380.5668732,29.48946805,18.33025523,,,,,,,,,,,
16050,32021,32,,,,,1,,,,,,993.9855265,783.8595135,66,717.8595135,210.126013,276.126013,78.86025426,72.22031854,16050,17150,
16050,32023,32,873.9552239,31,706.9651741,42842,0,675.9651741,166.9900498,197.9900498,80.89260809,77.34551561,,,,,,,,,,,
16050,32027,32,,,,,1,,,,,,993.9855265,783.8595135,66,717.8595135,210.126013,276.126013,78.86025426,72.22031854,16050,17150,
17150,32029,32,,,,,1,,,,,,993.9855265,783.8595135,66,717.8595135,210.126013,276.126013,78.86025426,72.22031854,16050,17150,
17200,32031,32,10591,1647,2456,429241,0,809,8135,9782,23.18950052,7.638561042,,,,,,,,,,,
16050,32033,32,,,,,1,,,,,,993.9855265,783.8595135,66,717.8595135,210.126013,276.126013,78.86025426,72.22031854,16050,17150,
16800,32510,32,1503.087646,291,443.252551,54481,0,152.252551,1059.835095,1350.835095,29.48946805,10.12931957,,,,,,,,,,,
14050,33001,33,1123.38631,312,472.2328875,60268,0,160.2328875,651.1534225,963.1534225,42.03655353,14.2633826,,,,,,,,,,,
14050,33003,33,767.8080252,143,322.7600315,47634,0,179.7600315,445.0479937,588.0479937,42.03655352,23.41210636,,,,,,,,,,,
14050,33005,33,1539.79849,229,673.9523361,76723,0,444.9523361,865.8461539,1094.846154,43.76886589,28.89679,,,,,,,,,,,
14050,33007,33,754.4778416,406,372.6867968,32141,0,0,381.7910448,754.4778416,49.39665239,0,,,,,,,,,,,
14050,33009,33,1814.522158,296,896.3132032,89268,0,600.3132032,918.2089552,1214.208955,49.39665239,33.08381771,,,,,,,,,,,
18100,33011,33,9064.280238,2100,3710.362608,402979,0,1610.362608,5353.91763,7453.91763,40.93389117,17.76602847,,,,,,,,,,,
16275,33013,33,2761.805665,810,1162.007081,146807,0,352.007081,1599.798584,2409.798584,42.0741798,12.74554128,,,,,,,,,,,
16950,33015,33,3704.719762,1043,1469.637392,297728,0,426.637392,2235.08237,3278.08237,39.66932687,11.51605032,,,,,,,,,,,
15275,33017,33,2721,792,1121,124319,0,329,1600,2392,41.19808894,12.09114296,,,,,,,,,,,
