l30_4,county,state,hud_units06,pop2011_13,state_flag,Avg_ELITotal_05_07,Avg_Units_05_07,Avg_Units_No_Assist_05_07,Gap_05_to_07,Gap_05_to_07_No_Assist,per100,per100_No_Assist,state_hud_units06,State_Avg_ELITotal_05_07,State_Avg_Units_05_07,State_Avg_Units_No_Assist_05_07,State_Gap_05_to_07,State_Gap_05_to_07_No_Assist,State_per100,State_per100_No_Assist,MinEli,MaxEli,min_max_same
13050,47091,47,144,,1,,,,,,,,2079,10251.54486,5490.875137,3411.875137,4760.669724,6839.669724,53.56144085,33.28157056,13050,18500,
16450,47093,47,5306,440800,0,17248.87307,6665.854951,1359.854951,10583.01812,15889.01812,38.64516205,7.883732142,,,,,,,,,,,
13050,47095,47,158,,1,,,,,,,,2079,10251.54486,5490.875137,3411.875137,4760.669724,6839.669724,53.56144085,33.28157056,13050,18500,
13050,47097,47,281,27780,0,1243.043058,646.2703201,365.2703201,596.7727377,877.7727377,51.99098422,29.38517035,,,,,,,,,,,
13050,47099,47,222,42052,0,945.3480628,576.9289946,354.9289946,368.4190682,590.4190682,61.02820932,37.54479525,,,,,,,,,,,
13050,47101,47,92,,1,,,,,,,,2079,10251.54486,5490.875137,3411.875137,4760.669724,6839.669724,53.56144085,33.28157056,13050,18500,
14500,47103,47,262,33501,0,592.7338552,254.626658,0,338.1071972,592.7338552,42.95800818,0,,,,,,,,,,,
16450,47105,47,309,49753,0,1111.602819,594.3459321,285.3459321,517.2568866,826.2568866,53.46747256,25.66977407,,,,,,,,,,,
13750,47107,47,552,52378,0,1577.046404,633.8162822,81.81628224,943.2301221,1495.230122,40.19008448,5.187943869,,,,,,,,,,,
13050,47109,47,94,26114,0,483.6336336,230.4429429,136.4429429,253.1906907,347.1906907,47.64824589,28.21204595,,,,,,,,,,,
13250,47111,47,78,22568,0,841.302293,483.6520217,405.6520217,357.6502713,435.6502713,57.48849441,48.21715394,,,,,,,,,,,
15500,47113,47,1226,98423,0,4719.049438,2270.148783,1044.148783,2448.900655,3674.900655,48.10606061,22.12625226,,,,,,,,,,,
16000,47115,47,314,28232,0,726.5329551,430.9452482,116.9452482,295.5877069,609.5877069,59.31530638,16.09634462,,,,,,,,,,,
16000,47117,47,270,31005,0,679.1877531,266.4691358,0,412.7186173,679.1877531,39.23350128,0,,,,,,,,,,,
18500,47119,47,476,82412,0,2157.138568,846.3209877,370.3209877,1310.81758,1786.81758,39.23350128,17.16723224,,,,,,,,,,,
13050,47121,47,68,,1,,,,,,,,2079,10251.54486,5490.875137,3411.875137,4760.669724,6839.669724,53.56144085,33.28157056,13050,18500,
13050,47123,47,166,45114,0,1276.284718,682.3971813,516.3971813,593.8875365,759.8875365,53.46747256,40.46097036,,,,,,,,,,,
14750,47125,47,799,182002,0,3572.666667,712.6666667,0,2860,3572.666667,19.94775145,0,,,,,,,,,,,
14750,47127,47,5,,1,,,,,,,,2079,10251.54486,5490.875137,3411.875137,4760.669724,6839.669724,53.56144085,33.28157056,13050,18500,
13050,47129,47,80,21999,0,333.6323495,205.5364474,125.5364474,128.0959021,208.0959021,61.60567095,37.62718082,,,,,,,,,,,
14150,47131,47,277,31408,0,870.852449,504.0063856,227.0063856,366.8460633,643.8460633,57.87506095,26.06714673,,,,,,,,,,,
13050,47133,47,72,22155,0,579.5046385,333.1484917,261.1484917,246.3561468,318.3561468,57.48849441,45.06408998,,,,,,,,,,,
13050,47135,47,11,,1,,,,,,,,2079,10251.54486,5490.875137,3411.875137,4760.669724,6839.669724,53.56144085,33.28157056,13050,18500,
13050,47137,47,10,,1,,,,,,,,2079,10251.54486,5490.875137,3411.875137,4760.669724,6839.669724,53.56144085,33.28157056,13050,18500,
15700,47139,47,30,,1,,,,,,,,2079,10251.54486,5490.875137,3411.875137,4760.669724,6839.669724,53.56144085,33.28157056,13050,18500,
14450,47141,47,428,73128,0,2705.509807,999.5747255,571.5747255,1705.935082,2133.935082,36.94589178,21.12632244,,,,,,,,,,,
13050,47143,47,281,32272,0,1016.993664,603.2329078,322.2329078,413.7607565,694.7607565,59.31530638,31.68484909,,,,,,,,,,,
14750,47145,47,485,53443,0,1803.445797,964.2568866,479.2568866,839.1889102,1324.18891,53.46747256,26.57451017,,,,,,,,,,,
18500,47147,47,351,66962,0,1414.694569,568.6159463,217.6159463,846.0786231,1197.078623,40.19354839,15.38253917,,,,,,,,,,,
18500,47149,47,1084,274720,0,8400,1735.666667,651.6666667,6664.333333,7748.333333,20.66269841,7.757936508,,,,,,,,,,,
13050,47151,47,129,22112,0,825.1526842,508.3408475,379.3408475,316.8118367,445.8118367,61.60567095,45.97220063,,,,,,,,,,,
16000,47153,47,94,,1,,,,,,,,2079,10251.54486,5490.875137,3411.875137,4760.669724,6839.669724,53.56144085,33.28157056,13050,18500,
15850,47155,47,278,92421,0,2062.854233,741.716827,463.716827,1321.137406,1599.137406,35.95585257,22.47937927,,,,,,,,,,,
17200,47157,47,9100,937748,0,38605.66667,9168,68,29437.66667,38537.66667,23.74780904,0.176139945,,,,,,,,,,,
14800,47159,47,50,,1,,,,,,,,2079,10251.54486,5490.875137,3411.875137,4760.669724,6839.669724,53.56144085,33.28157056,13050,18500,
13600,47161,47,16,,1,,,,,,,,2079,10251.54486,5490.875137,3411.875137,4760.669724,6839.669724,53.56144085,33.28157056,13050,18500,
13950,47163,47,1360,156729,0,4555.237821,1825.897489,465.8974886,2729.340332,4089.340332,40.08347227,10.22773139,,,,,,,,,,,
18500,47165,47,764,166167,0,3328.013353,1018.434168,254.4341679,2309.579185,3073.579185,30.60186543,7.645226775,,,,,,,,,,,
17200,47167,47,570,61501,0,2075.109602,1078.869906,508.8699056,996.2396961,1566.239696,51.99098422,24.52255559,,,,,,,,,,,
18500,47169,47,23,,1,,,,,,,,2079,10251.54486,5490.875137,3411.875137,4760.669724,6839.669724,53.56144085,33.28157056,13050,18500,
14950,47171,47,108,,1,,,,,,,,2079,10251.54486,5490.875137,3411.875137,4760.669724,6839.669724,53.56144085,33.28157056,13050,18500,
16450,47173,47,115,,1,,,,,,,,2079,10251.54486,5490.875137,3411.875137,4760.669724,6839.669724,53.56144085,33.28157056,13050,18500,
13050,47175,47,23,,1,,,,,,,,2079,10251.54486,5490.875137,3411.875137,4760.669724,6839.669724,53.56144085,33.28157056,13050,18500,
14000,47177,47,439,39910,0,1111.974444,639.2573662,200.2573662,472.717078,911.717078,57.48849441,18.00916984,,,,,,,,,,,
14950,47179,47,916,124818,0,3906.666667,1951.666667,1035.666667,1955,2871,49.95733788,26.51023891,,,,,,,,,,,
13050,47181,47,23,,1,,,,,,,,2079,10251.54486,5490.875137,3411.875137,4760.669724,6839.669724,53.56144085,33.28157056,13050,18500,
14550,47183,47,225,34713,0,1410.633453,816.3671009,591.3671009,594.2663521,819.2663521,57.87237636,41.92209533,,,,,,,,,,,
13050,47185,47,148,26108,0,446.1531287,164.8352521,16.83525211,281.3178766,429.3178766,36.94589178,3.773424644,,,,,,,,,,,
18500,47187,47,265,193418,0,1580.333333,805,540,775.3333333,1040.333333,50.93862054,34.17000633,,,,,,,,,,,
18500,47189,47,375,119254,0,1303.986647,459.2324988,84.23249876,844.7541483,1219.754148,35.21757679,6.459613597,,,,,,,,,,,
13450,48001,48,204,58141,0,864.9297699,413.9846325,209.9846325,450.9451373,654.9451373,47.86338116,24.27765118,,,,,,,,,,,
13900,48003,48,4,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
14050,48005,48,622,87416,0,2125.863037,549.0699935,0,1576.793044,2125.863037,25.82809823,0,,,,,,,,,,,
12950,48007,48,67,23895,0,876.0158929,444.9698871,377.9698871,431.0460059,498.0460059,50.79472766,43.14646459,,,,,,,,,,,
14750,48009,48,26,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
15550,48011,48,2,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
13450,48013,48,157,46329,0,1045.547549,516.0199271,359.0199271,529.5276221,686.5276221,49.35403727,34.33798179,,,,,,,,,,,
16850,48015,48,80,28723,0,334.7324039,180.8823926,100.8823926,153.8500112,233.8500112,54.03790925,30.13822129,,,,,,,,,,,
12950,48017,48,4,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
16100,48019,48,1,20582,0,218.5101921,103.7177448,102.7177448,114.7924473,115.7924473,47.46586135,47.00821679,,,,,,,,,,,
21350,48021,48,279,75240,0,1384.483361,415.609487,136.609487,968.8738739,1247.873874,30.01910307,9.867181571,,,,,,,,,,,
12950,48023,48,62,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48025,48,218,32547,0,733.6093685,372.6348808,154.6348808,360.9744877,578.9744877,50.79472766,21.07864041,,,,,,,,,,,
14900,48027,48,1708,322242,0,6299.848002,1924.633527,216.633527,4375.214475,6083.214475,30.5504756,3.438710377,,,,,,,,,,,
16100,48029,48,12092,1785855,0,47958.33333,14181,2089,33777.33333,45869.33333,29.5694179,4.355864466,,,,,,,,,,,
16550,48031,48,22,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
13400,48033,48,0,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
14300,48035,48,60,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
14000,48037,48,983,93124,0,3298.649805,1248.742974,265.7429741,2049.90683,3032.90683,37.85618505,8.056113558,,,,,,,,,,,
19550,48039,48,584,324596,0,6162,2633,2049,3529,4113,42.72963324,33.25219085,,,,,,,,,,,
16200,48041,48,1109,200367,0,12472,1599.666667,490.6666667,10872.33333,11981.33333,12.82606372,3.93414582,,,,,,,,,,,
12950,48043,48,26,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48045,48,9,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48047,48,193,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
13450,48049,48,365,37869,0,1166.301856,554.9981015,189.9981015,611.3037541,976.3037541,47.58614581,16.29064557,,,,,,,,,,,
16200,48051,48,54,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
15850,48053,48,227,43577,0,973.4161308,463.2112193,236.2112193,510.2049115,737.2049115,47.58614581,24.26621173,,,,,,,,,,,
21350,48055,48,305,38792,0,986.3180732,296.0838389,0,690.2342342,986.3180732,30.01910307,0,,,,,,,,,,,
14100,48057,48,42,21596,0,386.8575608,90.08788932,48.08788932,296.7696715,338.7696715,23.28709542,12.43038632,,,,,,,,,,,
14250,48059,48,72,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48061,48,3069,415191,0,14510.66667,6645.333333,3576.333333,7865.333333,10934.33333,45.7961959,24.64623725,,,,,,,,,,,
12950,48063,48,64,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
15550,48065,48,8,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48067,48,214,30331,0,678.6835288,256.9236926,42.92369257,421.7598363,635.7598363,37.85618505,6.324551981,,,,,,,,,,,
12950,48069,48,25,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
18300,48071,48,9,36116,0,393.9157895,159.8210526,150.8210526,234.0947368,243.0947368,40.57239057,38.28763829,,,,,,,,,,,
12950,48073,48,219,51000,0,1017.957337,413.9740085,194.9740085,603.9833282,822.9833282,40.66712755,19.1534558,,,,,,,,,,,
12950,48075,48,80,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
14750,48077,48,14,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48079,48,4,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
13350,48081,48,15,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48083,48,129,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
19950,48085,48,946,834110,0,9348.666667,1079,133,8269.666667,9215.666667,11.54175283,1.422662768,,,,,,,,,,,
12950,48087,48,19,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
14850,48089,48,50,20741,0,355.4548329,152.0196477,102.0196477,203.4351852,253.4351852,42.76764124,28.70115645,,,,,,,,,,,
16100,48091,48,314,114879,0,1354.804517,585.4941941,271.4941941,769.3103228,1083.310323,43.21613833,20.03936293,,,,,,,,,,,
12950,48093,48,68,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
13200,48095,48,13,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
16150,48097,48,231,38519,0,1010.437015,334.606205,103.606205,675.8308102,906.8308102,33.11499876,10.25360349,,,,,,,,,,,
14900,48099,48,197,76522,0,1461.151998,644.6998063,447.6998063,816.4521914,1013.452191,44.12270642,30.64019397,,,,,,,,,,,
12950,48101,48,24,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
13550,48103,48,0,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48105,48,2,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
14650,48107,48,22,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48109,48,9,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48111,48,21,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
19950,48113,48,16066,2447575,0,89654.66667,15926.33333,0,73728.33333,89654.66667,17.76408739,0,,,,,,,,,,,
12950,48115,48,64,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48117,48,195,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
19950,48119,48,55,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
19950,48121,48,804,707550,0,11880.66667,1501.666667,697.6666667,10379,11183,12.63958252,5.872285506,,,,,,,,,,,
12950,48123,48,182,20417,0,290.0320256,143.142514,0,146.8895116,290.0320256,49.35403727,0,,,,,,,,,,,
12950,48125,48,14,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48127,48,182,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
13250,48129,48,26,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48131,48,95,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48133,48,132,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
14550,48135,48,601,144559,0,2539.333333,903,302,1636.333333,2237.333333,35.56051457,11.89288527,,,,,,,,,,,
12950,48137,48,0,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
19950,48139,48,358,154083,0,2549.333333,687.6666667,329.6666667,1861.666667,2219.666667,26.97437238,12.93148536,,,,,,,,,,,
12950,48141,48,7102,824916,0,24393.33333,9316,2214,15077.33333,22179.33333,38.1907625,9.076250342,,,,,,,,,,,
14050,48143,48,89,39410,0,1329.905095,756.4636565,667.4636565,573.4414382,662.4414382,56.88102553,50.18881867,,,,,,,,,,,
12950,48145,48,126,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
15000,48147,48,212,33776,0,864.5723,300.5283536,88.52835357,564.0439465,776.0439465,34.76034955,10.2395547,,,,,,,,,,,
15400,48149,48,113,24764,0,353.0264142,105.9753631,0,247.0510511,353.0264142,30.01910307,0,,,,,,,,,,,
12950,48151,48,35,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48153,48,33,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48155,48,7,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
18300,48157,48,644,628443,0,3947.333333,943,299,3004.333333,3648.333333,23.88954568,7.574733998,,,,,,,,,,,
14200,48159,48,37,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
14050,48161,48,62,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48163,48,193,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48165,48,20,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
18300,48167,48,1609,301092,0,8700.666667,2413,804,6287.666667,7896.666667,27.73350701,9.240671213,,,,,,,,,,,
12950,48169,48,31,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
16300,48171,48,15,25178,0,291.1973607,138.2193355,123.2193355,152.9780252,167.9780252,47.46586135,42.31471576,,,,,,,,,,,
14850,48173,48,0,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
15900,48175,48,35,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48177,48,129,20048,0,389.5738813,192.2704386,63.27043857,197.3034428,326.3034428,49.35403727,16.24093442,,,,,,,,,,,
14150,48179,48,112,22900,0,501.7038304,278.7137483,166.7137483,222.9900821,334.9900821,55.55344237,33.22951475,,,,,,,,,,,
15950,48181,48,871,121768,0,3009.896318,996.7271283,125.7271283,2013.16919,2884.16919,33.11499876,4.177124891,,,,,,,,,,,
14550,48183,48,846,122712,0,3422.298313,1048.097229,202.0972289,2374.201084,3220.201084,30.62553679,5.905307206,,,,,,,,,,,
13600,48185,48,89,26767,0,437.1748744,236.2401619,147.2401619,200.9347125,289.9347125,54.03790925,33.67992319,,,,,,,,,,,
16100,48187,48,540,139668,0,1536.86215,664.1724726,124.1724726,872.6896772,1412.689677,43.21613833,8.0796103,,,,,,,,,,,
12950,48189,48,253,36156,0,798.0112019,324.6794243,71.67942435,473.3317775,726.3317775,40.68607353,8.982257916,,,,,,,,,,,
12950,48191,48,40,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
13950,48193,48,43,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
14150,48195,48,12,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48197,48,44,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
15200,48199,48,75,55223,0,940.6890816,222.4408261,147.4408261,718.2482554,793.2482554,23.64658318,15.67370442,,,,,,,,,,,
18300,48201,48,15908,4255830,0,136546.6667,23417.33333,7509.333333,113129.3333,129037.3333,17.14969241,5.499462943,,,,,,,,,,,
14650,48203,48,380,67137,0,1235.03502,378.2361044,0,856.7989157,1235.03502,30.62553679,0,,,,,,,,,,,
18800,48205,48,4,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48207,48,43,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
21350,48209,48,436,169603,0,5644.031943,1034.927037,598.9270366,4609.104906,5045.104906,18.33666158,10.61168758,,,,,,,,,,,
15500,48211,48,1,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
13600,48213,48,228,78765,0,1272.403563,609.0153675,381.0153675,663.388196,891.388196,47.86338116,29.94453791,,,,,,,,,,,
12950,48215,48,5714,805497,0,23335.66667,7939,2225,15396.66667,21110.66667,34.02088363,9.53476081,,,,,,,,,,,
13450,48217,48,101,35040,0,675.1204026,308.0536843,207.0536843,367.0667183,468.0667183,45.62944375,30.66914932,,,,,,,,,,,
12950,48219,48,84,23216,0,394.452042,160.4870478,76.48704784,233.9649942,317.9649942,40.68607353,19.39070906,,,,,,,,,,,
18800,48221,48,70,52194,0,742.4692707,422.3241355,352.3241355,320.1451353,390.1451353,56.88102553,47.45302592,,,,,,,,,,,
13700,48223,48,77,35445,0,868.0896928,428.9345887,351.9345887,439.1551041,516.1551041,49.41132147,40.54127029,,,,,,,,,,,
13200,48225,48,222,23156,0,621.6230996,155.0049921,0,466.6181076,621.6230996,24.93552639,0,,,,,,,,,,,
13250,48227,48,222,35527,0,1097.917608,688.4973647,466.4973647,409.4202431,631.4202431,62.70938364,42.48928712,,,,,,,,,,,
12950,48229,48,0,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
19950,48231,48,578,86906,0,2911.761033,1012.138313,434.1383131,1899.62272,2477.62272,34.76034955,14.90981946,,,,,,,,,,,
15200,48233,48,72,21879,0,322.4810762,179.1493388,107.1493388,143.3317373,215.3317373,55.55344237,33.22655087,,,,,,,,,,,
14750,48235,48,0,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
13800,48237,48,6,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
14950,48239,48,63,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48241,48,195,35943,0,732.125518,401.16045,206.16045,330.9650681,525.9650681,54.79394449,28.15916737,,,,,,,,,,,
15350,48243,48,0,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
15200,48245,48,3008,252321,0,8287.666667,3307,299,4980.666667,7988.666667,39.90266661,3.607770583,,,,,,,,,,,
12950,48247,48,59,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48249,48,363,41522,0,1239.943678,629.8260142,266.8260142,610.1176635,973.1176635,50.79472766,21.51920438,,,,,,,,,,,
19000,48251,48,334,153346,0,2697,1164.666667,830.6666667,1532.333333,1866.333333,43.18378445,30.79965394,,,,,,,,,,,
14250,48253,48,123,20011,0,179.8833697,72.84968904,0,107.0336806,179.8833697,40.49829018,0,,,,,,,,,,,
12950,48255,48,131,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
19950,48257,48,372,106842,0,1506.612257,559.0870264,187.0870264,947.5252304,1319.52523,37.10888611,12.41772895,,,,,,,,,,,
20850,48259,48,48,36137,0,558.6143514,265.1511135,217.1511135,293.4632379,341.4632379,47.46586134,38.87317126,,,,,,,,,,,
12950,48261,48,0,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
13200,48263,48,0,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
14600,48265,48,78,49803,0,821.5444798,389.9531637,311.9531637,431.5913161,509.5913161,47.46586134,37.97154887,,,,,,,,,,,
12950,48267,48,19,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
14300,48269,48,0,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48271,48,23,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
12950,48273,48,378,32096,0,2069.048795,931.084603,553.084603,1137.964192,1515.964192,45.00061117,26.73134652,,,,,,,,,,,
12950,48275,48,39,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
13600,48277,48,383,49769,0,1347.438883,665.7873582,282.7873582,681.6515252,1064.651525,49.41132147,20.9870267,,,,,,,,,,,
12950,48279,48,50,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
14650,48281,48,65,20100,0,502.6090391,239.1722702,174.1722702,263.4367689,328.4367689,47.58614581,34.65362869,,,,,,,,,,,
12950,48283,48,40,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
13100,48285,48,68,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
15050,48287,48,6,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
13400,48289,48,32,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
18300,48291,48,348,76398,0,1531.165263,621.2303509,273.2303509,909.9349123,1257.934912,40.57239057,17.84460224,,,,,,,,,,,
13200,48293,48,55,23484,0,345.5826558,157.6874435,102.6874435,187.8952123,242.8952123,45.62944375,29.71429318,,,,,,,,,,,
14650,48295,48,7,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
13600,48297,48,36,,1,,,,,,,,5758,21033.46415,10115.21097,4357.21097,10918.25318,16676.25318,48.09103672,20.71561269,12950,19950,
